Row ID,Order ID,Customer ID,Customer Name,City,State,Postal Code,Product ID,Product Name,Sales,Quantity,Discount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Order Year,Order Month,Ship Days
933,CA-2017-114216,RK-19300,Ralph Kennedy,Philadelphia,Pennsylvania,19140,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,0.2,4.1148,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,9,4
934,CA-2016-140081,CG-12040,Catherine Glotzbach,Philadelphia,Pennsylvania,19120,OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45.056,8,0.2,15.2064,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,6,4
935,CA-2016-140081,CG-12040,Catherine Glotzbach,Philadelphia,Pennsylvania,19120,OFF-BI-10004826,JM Magazine Binder,29.718,6,0.7,-21.7932,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,6,4
936,CA-2016-140081,CG-12040,Catherine Glotzbach,Philadelphia,Pennsylvania,19120,OFF-PA-10001870,Xerox 202,15.552,3,0.2,5.4432,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,6,4
937,CA-2016-140081,CG-12040,Catherine Glotzbach,Philadelphia,Pennsylvania,19120,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.696,2,0.2,33.5772,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,6,4
938,US-2017-111745,RA-19885,Ruben Ausman,Farmington,New Mexico,87401,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1,0.0,54.3966,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,11,1
939,CA-2015-148250,RP-19270,Rachel Payne,Riverside,California,92503,OFF-PA-10000289,Xerox 213,12.96,2,0.0,6.2208,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015,12,4
940,CA-2015-148250,RP-19270,Rachel Payne,Riverside,California,92503,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,4,0.0,34.9648,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,12,4
941,CA-2016-105760,KC-16255,Karen Carlisle,San Francisco,California,94110,OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2,0.0,8.0464,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,6,1
942,CA-2016-142958,RW-19630,Rob Williams,Torrance,California,90503,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2,0.2,2.2098,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,12,7
943,CA-2016-142958,RW-19630,Rob Williams,Torrance,California,90503,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,1114.272,4,0.2,41.7852,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2016,12,7
944,CA-2015-120880,JL-15850,John Lucas,Seattle,Washington,98105,OFF-PA-10004101,Xerox 1894,32.4,5,0.0,15.552,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015,5,5
945,CA-2015-120880,JL-15850,John Lucas,Seattle,Washington,98105,OFF-ST-10001496,Standard Rollaway File with Lock,540.57,3,0.0,140.5482,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2015,5,5
946,CA-2015-120880,JL-15850,John Lucas,Seattle,Washington,98105,OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76,5,0.2,62.91,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,5,5
947,US-2015-140200,CA-12775,Cynthia Arntzen,Mesa,Arizona,85204,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015,7,2
948,US-2017-110576,RB-19795,Ross Baird,Philadelphia,Pennsylvania,19120,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.488,7,0.2,-12.9122,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,11,4
949,US-2017-110576,RB-19795,Ross Baird,Philadelphia,Pennsylvania,19120,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232,6,0.2,75.5424,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,11,4
950,US-2017-110576,RB-19795,Ross Baird,Philadelphia,Pennsylvania,19120,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,12,0.4,-619.596,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2017,11,4
951,US-2017-110576,RB-19795,Ross Baird,Philadelphia,Pennsylvania,19120,OFF-PA-10000788,Xerox 210,15.552,3,0.2,5.4432,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,11,4
952,US-2017-110576,RB-19795,Ross Baird,Philadelphia,Pennsylvania,19120,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,0.2,7.92,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,11,4
953,CA-2017-131156,KH-16360,Katherine Hughes,Philadelphia,Pennsylvania,19143,FUR-FU-10001940,Staple-based wall hangings,25.472,4,0.2,7.6416,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,4,4
954,CA-2017-136539,GH-14665,Greg Hansen,Round Rock,Texas,78664,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,12,4
955,CA-2017-136539,GH-14665,Greg Hansen,Round Rock,Texas,78664,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528,2,0.32,-11.596,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2017,12,4
956,CA-2017-119305,SW-20275,Scott Williamson,Jackson,Mississippi,39212,OFF-ST-10000604,Home/Office Personal File Carts,173.8,5,0.0,43.45,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2017,11,4
957,CA-2017-102414,JA-15970,Joseph Airdo,Phoenix,Arizona,85023,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592,1,0.2,2.5893,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2017,5,3
958,CA-2017-102414,JA-15970,Joseph Airdo,Phoenix,Arizona,85023,OFF-BI-10004465,Avery Durable Slant Ring Binders,4.752,2,0.7,-3.168,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,5,3
959,CA-2017-102414,JA-15970,Joseph Airdo,Phoenix,Arizona,85023,OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,3,0.2,5.6376,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,5,3
960,CA-2015-112571,DL-12925,Daniel Lacy,Oceanside,California,92054,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,204.6,2,0.0,53.196,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2015,9,0
961,CA-2017-152142,LW-16990,Lindsay Williams,San Francisco,California,94110,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2017,11,5
962,CA-2015-160059,TB-21190,Thomas Brumley,Fayetteville,Arkansas,72701,OFF-BI-10000145,Zipper Ring Binder Pockets,6.24,2,0.0,3.0576,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,11,4
963,CA-2016-120859,CV-12805,Cynthia Voltz,San Francisco,California,94110,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,0.0,10.94,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2016,9,3
964,CA-2014-127488,MS-17365,Maribeth Schnelling,Boca Raton,Florida,33433,OFF-LA-10001613,Avery File Folder Labels,4.608,2,0.2,1.6704,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2014,9,2
965,CA-2017-135279,BS-11800,Bryan Spruell,New York City,New York,10011,OFF-LA-10004055,Color-Coded Legal Exhibit Labels,9.82,2,0.0,4.8118,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2017,4,2
966,CA-2017-135279,BS-11800,Bryan Spruell,New York City,New York,10011,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0.0,9.7119,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,4,2
967,CA-2017-135279,BS-11800,Bryan Spruell,New York City,New York,10011,OFF-PA-10004621,Xerox 212,12.96,2,0.0,6.2208,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,4,2
968,CA-2017-135279,BS-11800,Bryan Spruell,New York City,New York,10011,OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,191.6,4,0.0,91.968,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,4,2
969,CA-2017-135279,BS-11800,Bryan Spruell,New York City,New York,10011,OFF-LA-10001613,Avery File Folder Labels,8.64,3,0.0,4.2336,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2017,4,2
970,CA-2017-135279,BS-11800,Bryan Spruell,New York City,New York,10011,OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0.0,0.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2017,4,2
971,CA-2014-115791,DL-13315,Delfina Latchford,Philadelphia,Pennsylvania,19134,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,127.104,6,0.2,28.5984,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2014,1,2
972,CA-2014-115791,DL-13315,Delfina Latchford,Philadelphia,Pennsylvania,19134,TEC-PH-10004614,AT&T 841000 Phone,124.2,3,0.4,-31.05,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2014,1,2
973,CA-2014-115791,DL-13315,Delfina Latchford,Philadelphia,Pennsylvania,19134,OFF-BI-10001575,GBC Linen Binding Covers,18.588,2,0.7,-13.6312,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,1,2
974,CA-2014-115791,DL-13315,Delfina Latchford,Philadelphia,Pennsylvania,19134,OFF-LA-10001074,Round Specialty Laser Printer Labels,30.072,3,0.2,10.1493,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2014,1,2
975,US-2017-103247,PO-19195,Phillina Ober,New York City,New York,10011,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,160.93,7,0.0,3.2186,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2017,10,3
976,US-2017-103247,PO-19195,Phillina Ober,New York City,New York,10011,OFF-BI-10004492,Tuf-Vin Binders,75.792,3,0.2,25.5798,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,10,3
977,US-2017-100209,TD-20995,Tamara Dahlen,Portland,Oregon,97206,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7,-0.792,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,7,6
978,CA-2017-159366,BW-11110,Bart Watters,Detroit,Michigan,48205,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,3059.982,2,0.1,679.996,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2017,1,3
979,CA-2016-145499,RW-19690,Robert Waldorf,Wilmington,North Carolina,28403,OFF-BI-10000848,Angle-D Ring Binders,3.282,2,0.7,-2.6256,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,5,1
980,CA-2015-157035,KB-16600,Ken Brennan,Columbus,Indiana,47201,OFF-PA-10004156,Xerox 188,34.02,3,0.0,16.6698,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015,12,3
981,CA-2016-144939,EB-13870,Emily Burns,New York City,New York,10035,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,599.292,6,0.1,93.2232,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2016,10,5
982,CA-2014-163419,TZ-21580,Tracy Zic,Louisville,Colorado,80027,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.392,1,0.2,0.8056,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,11,3
983,CA-2014-163419,TZ-21580,Tracy Zic,Louisville,Colorado,80027,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.984,2,0.2,55.9984,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2014,11,3
984,CA-2014-163419,TZ-21580,Tracy Zic,Louisville,Colorado,80027,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,0.2,75.49,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2014,11,3
